round,mse
770,511.85254305224714
771,424.1706241983929
772,356.3349695684158
773,426.6334522058049
774,432.4008800309749
775,249.36962042937313
776,449.52616796354215
777,295.41887010913206
778,304.16368002602036
779,210.57225150211087
780,473.2652891058889
781,429.5755928636998
782,362.1692145554072
783,403.1578597002561
784,676.4179924484732
785,598.0998871020751
786,421.1586989656376
787,378.9940699765421
788,701.5806203750601
789,438.6055164351101
790,438.75312665951856
791,433.429968707768
792,412.0277440236701
793,388.0964596101247
794,356.32809295844146
795,555.8896739326103
796,487.7762313531869
797,228.96536719267175
798,307.55809604511785
799,317.3837277396038
800,443.774467359078
801,667.791376413958
802,1015.5910259550652
803,642.1881073470348
804,462.02795760888984
805,529.5312330660968
806,335.21174069724725
807,510.3579245884774
808,373.8746055718093
809,354.0059743551638
810,363.9705765785947
811,298.20785351545317
812,449.9712300134987
813,429.9849790829042
814,378.151261316015
815,311.174887361348
816,328.36165377976954
817,467.3009191234573
818,439.5021139279825
819,385.80951858742645
820,542.7879216373641
821,631.2139905613316
822,525.0511419533574
823,523.4849423772042
824,356.24098630719175
825,547.6372427141202
826,357.6616378624448
827,418.2348987958842
828,548.9795268340409
829,419.4604606260754
830,393.04637079734516
831,350.2656781611479
832,360.1369652244447
833,483.8947779161016
834,392.90424324551
835,439.5959561808612
836,650.1999574399538
837,369.4318450162986
838,407.28190140065095
839,307.28013583564706
840,530.1642481063243
841,592.0349920660485
842,524.9110695974243
843,515.2680386615094
844,485.5421192565663
845,402.667989550558
846,432.1593724209782
847,568.1533764082071
848,476.3228852656194
849,468.9950159553493
850,531.4052581937434
851,423.13705760846966
852,317.9772728561902
853,316.95521386861367
854,313.9500162831374
855,464.35803361337594
856,487.28156326016244
857,446.8783637564262
858,472.30293562569045
859,346.7919325093802
860,440.41755189051213
861,411.9265451987217
862,493.4419637263303
863,390.66428367989
864,557.9752757122483
865,502.30405143072795
866,450.4607299014342
867,367.19250186068086
868,440.93192521418524
869,455.63584443172726
870,549.9104997127082
871,434.6043445038764
872,471.27054187164504
873,306.36913510740476
874,564.8473369241066
875,530.9502333703947
876,534.68965332407
877,448.1909252227144
878,498.14327612413024
879,284.4535526475949
880,423.45796557346705
881,391.0793845235653
882,497.53908282143027
883,421.6724804317067
884,369.81564627797746
885,511.3467409144244
886,560.9175187651947
887,436.7747599936753
888,498.0709375938115
889,612.7507296418696
890,533.2003700895332
891,415.81840476719276
892,314.6666072306261
893,385.3508892337698
894,400.4258546189347
895,429.0498925082938
896,359.76659772292527
897,512.9832443054083
898,300.80843638855345
899,340.3376798972749
900,432.2607498683417
901,485.1421943755992
902,481.85466301266626
903,552.8154571548345
904,469.89512507680195
905,482.5637867260404
906,534.2332819267767
907,482.9046857687619
908,363.9141932106557
909,382.03586321201226
910,395.3286174895686
911,348.4147896342069
912,412.14609553829246
913,506.0983051405413
914,371.7631381311891
915,417.3250193507397
916,444.2923860441753
917,442.04055911957806
918,507.1857700231946
919,395.6635715599717
920,467.74428490391136
921,457.6327776398198
922,393.00006736643314
923,347.7227359192612
924,483.7141133409823
925,424.5874501002824
926,493.36776023815605
927,313.13717422655515
928,432.995577854582
929,427.24772208798737
930,371.71162118282723
931,462.50222340145876
932,548.6216108027882
933,399.96744926318206
934,393.1337345164243
935,401.98573542718145
936,445.9771566112937
937,533.8879756499605
938,272.52724324873225
939,375.5025134712255
940,601.4527553937102
941,521.8433955094878
942,374.08888759146265
943,418.7726139741914
944,360.9996192216305
945,393.1123887911257
946,423.541578328633
947,446.8489603511618
948,413.1321563903297
949,492.1151891889325
950,410.09503263243624
951,347.9252714325238
952,574.7330255896863
953,460.4111099630465
954,646.4148771114109
955,550.5612486103164
956,479.03001326535457
957,440.91003493585083
958,402.3046695022424
959,281.574467733951
960,435.09730578587255
961,526.7398703586978
962,499.57200952703414
963,499.55726630807453
964,467.34249526331735
965,306.86703222643865
966,497.6409509518284
967,447.37452746269173
968,400.8307178368883
969,546.5244215035948
970,611.7548645755764
971,564.1629040396812
972,427.6029514308183
973,400.1639239888469
974,351.0778481382051
975,552.0548075583724
976,431.11273886944656
977,454.89653225066854
978,593.3324233582633
979,343.35528226437003
980,379.92633981364577
981,592.213028080683
982,394.68075000991524
983,597.9099249083049
984,348.1038214617236
985,366.4986664864441
986,354.06780588448805
987,373.93084827686505
988,311.939115766364
989,423.1119701464633
990,443.4009511938289
991,485.6974118053091
992,455.5092191601521
993,395.7401769847766
994,541.4766527067202
995,526.2350421227989
996,554.8419325462804
997,426.8409416836093
998,383.36102952357345
999,464.7597002993141
1000,454.06249870008577
1001,494.3777694184269
1002,529.54067466809
1003,374.91797616696044
1004,375.39550630297134
1005,312.6911595916721
1006,367.4369709238217
1007,336.4979830180881
1008,656.5892355565068
1009,521.6185508235859
1010,385.77788404921637
1011,516.8406423152351
1012,481.27754329674895
1013,488.7119755955335
1014,553.7408764483798
1015,503.2501698554924
1016,570.51933216523
1017,481.26652461163087
1018,470.8368136787649
1019,206.0804781686957
1020,398.2084409337194
1021,470.63766792328903
1022,450.14597158524407
1023,401.4202903908803
1024,409.5581568070163
1025,387.73850088506856
1026,347.59406818498053
1027,481.65271152603225
1028,454.1694226397569
1029,429.9220056688083
1030,430.84855473801724
1031,303.2983178132761
1032,425.83218956605026
1033,479.23133194133334
1034,376.3592727364476
1035,471.97741816816125
1036,486.56463132263076
1037,474.86232163080393
1038,565.4496343614084
1039,415.4009157984678
1040,543.2191375985302
1041,453.5966470983368
1042,588.1043574970964
1043,352.6467901781057
1044,384.714184086562
1045,495.5232598801812
1046,598.7854015388366
1047,341.2121541365717
1048,294.6210060508228
1049,391.2744417227421
1050,423.1003582306887
1051,582.0626404198731
1052,334.64310203555027
1053,424.8639586695542
1054,397.69720758719745
1055,393.2440248840208
1056,352.24409365271606
1057,492.7123553957168
1058,478.0217607866166
1059,524.8299938986883
1060,485.4643034437038
1061,408.78032150671186
1062,364.3691742293034
1063,328.9491655575374
1064,459.9007294976734
1065,432.7034916403825
1066,402.72411826213283
1067,486.71624782462766
1068,572.2359009919633
1069,724.004156914137
1070,435.22742418083556
1071,482.5531335973071
1072,456.1436065480932
1073,441.41582096012684
1074,494.1134877409181
1075,381.8144666769232
1076,501.17141164757663
1077,301.82066936482227
1078,358.38047980229015
1079,294.62559098239393
1080,375.04601586170935
1081,516.5032911312271
1082,481.61577095696975
1083,479.0594724012363
1084,531.7432760382138
1085,487.9507546409123
1086,713.3137248351335
1087,471.1460396666464
1088,424.9210742798885
1089,639.568596086271
1090,411.99450214695617
1091,363.4248567505087
1092,409.82853029172026
1093,460.63432454925436
1094,616.1389054863969
1095,578.949855783148
1096,461.8030506392573
1097,411.0692256734318
1098,390.52201439850467
1099,423.22860070330586
1100,498.07236123126785
1101,430.50947330848663
1102,375.28868913380387
1103,350.8166093673246
1104,547.04932559373
1105,343.6668555856127
1106,495.22170470050884
1107,496.0316898081974
1108,573.7564171951992
1109,480.8193638098106
1110,603.7066684206028
1111,522.6666011461534
1112,486.16328031882716
1113,484.5274288279036
1114,354.9869408791712
1115,382.57756527098746
1116,456.7041442350018
1117,375.8095645350506
1118,447.9665274793638
1119,356.40715577429523
1120,471.6776764425028
1121,405.49966897295155
1122,617.0099368253602
1123,577.0013135100447
1124,488.8192647529556
1125,496.8190415204834
1126,483.72003687114403
1127,408.1356755926948
1128,473.4584245468376
1129,389.14806667182916
1130,542.2799536867967
1131,361.9401296125088
1132,367.3807571615604
1133,346.2404789570301
1134,429.22817220845747
1135,415.7859962016281
1136,417.26486698243224
1137,416.9481389616808
1138,458.147489453514
1139,316.2172602035878
1140,568.3194513141088
1141,439.42258115467774
1142,359.7807878160284
1143,431.17811340709926
1144,540.2780500762474
1145,498.7803432647566
1146,345.3533535832725
1147,487.7623335747877
1148,435.2189883848526
1149,352.39882333250426
1150,313.1953884811828
1151,338.4461837349813
1152,449.2366786004389
1153,556.2493334886336
1154,359.4029089313671
1155,525.5802987878609
1156,429.7627019881393
1157,532.387987550858
1158,515.4022183768403
1159,475.33395468184773
1160,462.4254413681271
1161,483.98063769108876
1162,567.2777837212781
1163,394.0630727109105
1164,522.7324595492935
1165,383.68688715078184
1166,585.260366139847
1167,473.04222120617004
1168,469.78681851543666
1169,262.4994687350872
1170,457.1081594620257
1171,415.67377810774576
1172,331.95969344283117
1173,415.9049530160975
1174,411.6240870990213
1175,402.31536085746677
1176,512.0196325783265
1177,481.57032830325323
1178,437.5498678370874
1179,501.03635794414544
1180,481.9212271062985
1181,537.889683284457
1182,484.5021601285108
1183,416.2048363404869
1184,460.3982271112882
1185,507.0196010923803
1186,437.9475959523106
1187,366.3590320367694
1188,473.50389924816136
1189,389.4331269522096
1190,380.6147468954057
1191,522.2120665956456
1192,611.2667784871661
1193,335.64208360617357
1194,488.0012600467799
1195,415.9917316531673
1196,380.01640045418634
1197,395.1900774587305
1198,431.68780290563853
1199,376.8462062221061
1200,605.4789511220707
1201,592.1797075229163
1202,548.3690882676225
1203,377.18005594531064
1204,467.1432792895121
1205,477.1212632988045
1206,380.5989911129947
1207,441.3011597123658
1208,371.470724812873
1209,493.88155887375535
1210,503.636741462315
1211,643.3483201952876
1212,466.251825263611
1213,388.4234405873762
1214,513.5223066663937
1215,453.76555419961045
1216,536.816902065799
1217,336.8949700030047
1218,535.7790216717649
1219,429.89282907715483
1220,480.4074606649176
1221,505.1733786894062
1222,317.3943863230413
1223,398.0209438093403
1224,705.7405163369284
1225,464.30057740566593
1226,744.7201732614984
1227,620.8663449537482
1228,438.93620206220857
1229,376.50459104424635
1230,529.8063086316985
1231,372.9219851709652
1232,484.18993729593774
1233,542.2021167286705
1234,426.6465517212684
1235,475.9115573179715
1236,537.5098872193789
1237,435.11860785394646
1238,428.4525053906257
1239,313.47420138212277
1240,474.6727832863309
1241,354.69860657645864
1242,454.15120085166325
1243,420.92506806016183
1244,478.22226689076683
1245,493.6697911975753
1246,471.94948316733894
1247,346.37228404438264
1248,577.7263846526117
1249,501.4106235189452
1250,807.4459749534618
1251,584.4143906496719
1252,357.54529578634975
1253,308.291586044027
1254,424.3194136820869
1255,392.3168035568357
1256,454.45958981932625
1257,357.40118297521326
1258,322.20447304709114
1259,359.5031581842061
1260,479.10919862271714
1261,370.7598405090535
1262,421.03653459963635
1263,485.07334675180186
1264,412.1276092878361
1265,598.5491788151772
1266,452.65333168431397
1267,451.696002733905
1268,455.3160915374055
1269,431.9792355028255
1270,425.2838182236855
1271,396.36334446667144
1272,494.63467200989805
1273,458.52086049933274
1274,346.40992136801697
1275,440.3569315434892
1276,495.8777972874569
1277,390.1923139336964
1278,618.2990286641289
1279,480.9480348867013
1280,505.7588554160825
1281,628.6144867548189
1282,453.6678913596223
1283,476.687234997932
1284,548.2234420711403
1285,516.6209545145433
1286,307.03998797175916
1287,366.19152050625934
1288,407.2599110107969
1289,379.01842307166936
1290,501.5981273659981
1291,442.7661253034739
1292,582.5891337188556
1293,427.8967346396897
1294,433.11274172482115
1295,433.7090870790748
1296,506.21960585120684
1297,499.1998811166559
1298,570.8005629948821
1299,416.14584331005574
1300,581.9474135699877
1301,501.3445617143635
1302,484.1972247851629
1303,446.7120071718416
1304,368.32876202897353
1305,477.8601568954181
1306,411.34919233388723
1307,423.94060275101066
1308,375.0576324473976
1309,432.5740295969598
1310,439.5678885903541
1311,427.0637869481603
1312,472.4970892170098
1313,513.7579734339342
1314,349.17766872543206
1315,458.2583271983193
1316,477.7319137167397
1317,425.1056777602756
1318,303.3888094370925
1319,277.89738096824306
1320,517.3572770530544
1321,373.0380816298751
1322,526.487104903179
1323,404.6137525233708
1324,557.4307678238946
1325,428.07829721128866
1326,545.8195130641196
1327,490.91866147647397
1328,414.760220897265
1329,343.88446492803587
1330,403.5820450663848
1331,481.2861236291467
1332,484.833195915583
1333,556.0002479070856
1334,547.3498445580872
1335,500.36425900901384
1336,438.21564613456985
1337,486.60021185479815
1338,446.7251383191241
1339,476.1364299303065
1340,368.9817576380331
1341,373.10570819852563
1342,440.8515255728429
1343,451.1738766932899
1344,726.5006721066912
1345,489.258523637991
1346,533.3579199862343
1347,512.0173812085721
1348,517.1591449359645
1349,288.9428775001378
1350,576.4378939313451
1351,460.3248747079559
1352,382.5455654446834
1353,502.9224497802056
1354,507.288749396862
1355,438.8717143569856
1356,433.5039119412349
1357,659.7809201668985
1358,497.7614325533636
1359,326.513177498306
1360,497.43012898821894
1361,460.64070628472433
1362,471.4844320274574
1363,478.0321151898812
1364,394.9346266505889
1365,484.21120370569474
1366,418.87376075762023
1367,414.9028723307132
1368,524.3343367300497
1369,480.9312524723942
1370,414.5407949763639
1371,417.21017131160687
1372,393.7829215712463
1373,537.9615153606118
1374,408.585348742322
1375,376.50012106007614
1376,392.8806663862825
1377,462.4355073811699
1378,392.9982551328152
1379,383.2316673735943
1380,568.6830924525287
1381,568.6043086770289
1382,785.7295364931343
1383,396.1043800473206
1384,390.39534087173485
1385,423.94382840620875
1386,378.08528502402316
1387,498.78952900640536
1388,519.7033693033396
1389,528.5200874234979
1390,357.22328798455874
1391,512.5525159999113
1392,574.5573995901435
1393,518.3921124513687
1394,320.5043570857335
1395,533.7972743842345
1396,282.6199741093358
1397,483.99756373803905
1398,623.6557803257522
1399,443.5301270826911
1400,623.2456603727837
1401,567.4734247011413
1402,480.05266704254126
1403,346.1930097146496
1404,595.5907664079672
1405,481.2016536385248
1406,415.25113478276205
1407,357.32390441728603
1408,531.2691000451281
1409,340.3367154309998
1410,483.3258186258138
1411,441.4962494217916
1412,475.0521791958502
1413,388.939364982544
1414,318.0818070996211
1415,618.150349039737
1416,521.1575629617886
1417,276.9422671504379
1418,291.8063724984973
1419,497.4825769545426
1420,488.1191969203104
1421,605.7145702326458
1422,389.27501743017257
1423,265.99981249700846
1424,745.6855355227714
1425,517.6457238253705
1426,442.73801168450774
1427,259.29996988870545
1428,613.3230587264007
1429,443.9956069653217
1430,605.0499375540285
1431,641.7640327577674
1432,609.6070207272279
1433,516.2329490548277
1434,417.53359101873457
1435,815.7943009089764
1436,1388.071288047616
1437,610.8568133243136
1438,357.9830874291803
1439,263.9973077925441
1440,631.9389760156643
1441,631.8044205857564
1442,491.69307790014716
1443,560.7483774825391
1444,531.1680565104588
1445,552.852721216926
1446,399.21742473394744
1447,364.8651125500251
1448,835.8996473571224
1449,532.1172227798223
1450,442.3400040366197
1451,363.5934218702263
1452,471.77527866951175
1453,490.24521376411207
1454,493.0202403763219
1455,479.5595638197998
1456,504.04758499030015
1457,467.9731901463935
1458,371.1848467137188
1459,492.6224726978687
1460,632.091582610494
1461,545.9588238653849
1462,677.2780844253681
1463,414.5404475464168
1464,546.9015691810749
1465,428.44745137382193
1466,344.6436722027481
1467,388.04069019752706
1468,332.8830130118449
1469,277.6724359710117
1470,423.91276575040627
1471,350.594727997838
1472,522.0283087527545
1473,466.05432612311074
1474,296.59757350036654
1475,417.7985052247429
1476,342.91801045429384
1477,1589.5476343118248
1478,574.4783019461465
1479,413.3266345810205
1480,126.68948791592857
1481,501.30013832736114
1482,493.2410571984942
1483,571.1809294663572
1484,463.55418115211296
1485,369.4895071708345
1486,575.0542567812074
1487,358.8557743821964
1488,49.145412597603
1489,267.3657094368318
1490,481.4099281330207
1491,328.19649074948575
1492,322.465998219911
1493,625.3607223586287
1494,465.52727167451866
1495,780.371911046362
1496,151.34137853469403
1497,430.39341598417826
1498,501.0783204929719
1499,389.30210205990704
1500,106.66109518928405
1501,555.7519410437706
1502,927.2922042708428
1503,761.5856508339311
1504,369.22091408179153
1505,698.0385879094937
1506,302.5604683573695
1507,503.4358538968917
1508,602.8702737782784
1509,431.63967792321637
1510,492.4613334870857
1511,472.762678099001
1512,480.0259400735073
1513,0.0
